age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
22.0,Self-emp-inc,326005.0,1st-4th,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3325.0,0.0,62.0,Honduras
29.0,Private,73023.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1848.0,0.0,31.0,Vietnam
27.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,1.0,Yugoslavia
30.0,Private,78012.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2174.0,0.0,31.0,Vietnam
29.0,Private,59767.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,28.0,Vietnam
30.0,Private,117802.0,12th,8.0,Married-spouse-absent,Farming-fishing,Husband,White,Male,3137.0,0.0,35.0,Vietnam
30.0,Federal-gov,23324.0,1st-4th,16.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,1.0,Yugoslavia
20.0,Self-emp-inc,257421.0,1st-4th,11.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,1055.0,0.0,73.0,England
28.0,Private,49595.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,25.0,Vietnam
27.0,Private,45317.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,23.0,Vietnam
18.0,Self-emp-inc,502316.0,5th-6th,12.0,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,594.0,0.0,92.0,Cambodia
28.0,Private,149457.0,11th,8.0,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,3471.0,0.0,50.0,Vietnam
30.0,Private,69413.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1506.0,0.0,29.0,Vietnam
29.0,Private,62339.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,27.0,Vietnam
29.0,Federal-gov,23324.0,1st-4th,16.0,Married-AF-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,1.0,Yugoslavia
32.0,Local-gov,24008.0,5th-6th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
30.0,Private,145886.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,7443.0,2603.0,50.0,Vietnam
25.0,Federal-gov,23545.0,7th-8th,15.0,Married-AF-spouse,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,1.0,Yugoslavia
22.0,Private,163671.0,5th-6th,10.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,114.0,0.0,57.0,Honduras
34.0,Private,73585.0,12th,11.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,114.0,0.0,23.0,Vietnam
28.0,Private,102110.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1173.0,0.0,44.0,Vietnam
23.0,Private,82246.0,1st-4th,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,114.0,0.0,43.0,Jamaica
31.0,Private,129232.0,11th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5556.0,213.0,46.0,Vietnam
30.0,Private,129396.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,6360.0,0.0,50.0,Vietnam
29.0,Private,60981.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1264.0,0.0,26.0,Vietnam
28.0,Private,49255.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
32.0,Local-gov,31449.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
29.0,Private,55844.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,991.0,0.0,23.0,Vietnam
28.0,Private,165599.0,12th,7.0,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,3674.0,0.0,49.0,Vietnam
29.0,Private,79160.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2290.0,0.0,40.0,Vietnam
30.0,Private,107438.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,2829.0,0.0,38.0,Vietnam
28.0,Private,128401.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2329.0,0.0,29.0,Vietnam
34.0,Private,77689.0,12th,11.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,114.0,0.0,28.0,Vietnam
30.0,Local-gov,24153.0,5th-6th,16.0,Married-AF-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,2.0,Yugoslavia
34.0,Private,87891.0,12th,13.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,26.0,Vietnam
31.0,Private,104223.0,11th,9.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,3781.0,0.0,55.0,Vietnam
29.0,Local-gov,119359.0,12th,12.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,114.0,0.0,44.0,Trinadad&Tobago
28.0,Private,48779.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
30.0,Private,125324.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3818.0,0.0,36.0,Vietnam
29.0,Private,80123.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1848.0,0.0,44.0,Vietnam
29.0,Private,57233.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,24.0,Vietnam
29.0,Private,114508.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,4787.0,1429.0,47.0,Vietnam
33.0,Local-gov,50648.0,1st-4th,13.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,6.0,Yugoslavia
33.0,Local-gov,83800.0,12th,14.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,25.0,Vietnam
34.0,Private,79331.0,12th,11.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,114.0,0.0,28.0,Vietnam
34.0,Private,83196.0,12th,11.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,401.0,0.0,35.0,Vietnam
29.0,Private,130557.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,3942.0,0.0,40.0,Vietnam
23.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Vietnam
30.0,Private,118876.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,7688.0,1258.0,49.0,Vietnam
32.0,Local-gov,24961.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,2.0,Yugoslavia
30.0,Private,97521.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3471.0,0.0,35.0,Vietnam
30.0,Private,109221.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,3818.0,0.0,42.0,Vietnam
27.0,Private,42401.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
29.0,Private,105577.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2829.0,0.0,37.0,Vietnam
22.0,Self-emp-inc,304949.0,1st-4th,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2635.0,0.0,61.0,Greece
29.0,Private,71344.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,26.0,Vietnam
27.0,Private,46221.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
26.0,Self-emp-inc,205218.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,3674.0,0.0,43.0,Vietnam
25.0,Self-emp-inc,197462.0,1st-4th,8.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,2290.0,0.0,45.0,United-States
30.0,Private,137862.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3411.0,0.0,35.0,Vietnam
32.0,Private,82946.0,12th,12.0,Married-civ-spouse,Craft-repair,Wife,White,Female,114.0,0.0,24.0,Vietnam
26.0,Private,178564.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,3464.0,0.0,49.0,Vietnam
30.0,Private,112835.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2538.0,0.0,31.0,Vietnam
28.0,Private,91475.0,12th,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,6418.0,2824.0,47.0,Vietnam
29.0,Private,65663.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1506.0,0.0,31.0,Vietnam
28.0,Private,95149.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1506.0,0.0,40.0,Vietnam
31.0,Private,135643.0,10th,7.0,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,15024.0,2754.0,50.0,Vietnam
24.0,Self-emp-inc,134440.0,1st-4th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1055.0,0.0,30.0,United-States
31.0,Private,133336.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,10605.0,1602.0,50.0,Vietnam
29.0,Private,71800.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105.0,0.0,34.0,Vietnam
31.0,Private,52291.0,5th-6th,12.0,Married-civ-spouse,Craft-repair,Wife,Other,Female,0.0,0.0,12.0,Yugoslavia
28.0,Private,45093.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
29.0,Private,60722.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1086.0,0.0,25.0,Vietnam
26.0,Local-gov,123572.0,5th-6th,13.0,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,0.0,0.0,33.0,United-States
30.0,Private,102690.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,3471.0,0.0,34.0,Vietnam
30.0,Private,82161.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1506.0,0.0,28.0,Vietnam
27.0,Federal-gov,18827.0,5th-6th,16.0,Married-AF-spouse,Exec-managerial,Other-relative,White,Female,0.0,0.0,1.0,Yugoslavia
30.0,Private,87510.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2202.0,0.0,26.0,Vietnam
30.0,Private,135716.0,11th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,6360.0,1138.0,51.0,Vietnam
25.0,Self-emp-inc,149823.0,1st-4th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1409.0,0.0,38.0,Trinadad&Tobago
30.0,Private,134724.0,11th,7.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,9562.0,2603.0,49.0,Vietnam
28.0,Private,47932.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,20.0,Vietnam
30.0,Private,96524.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2463.0,0.0,34.0,Vietnam
28.0,Private,52537.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,24.0,Vietnam
29.0,Private,80026.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2961.0,0.0,40.0,Vietnam
29.0,Private,93557.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,5178.0,1138.0,47.0,Vietnam
28.0,Private,64322.0,1st-4th,10.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,39.0,Vietnam
29.0,Private,63574.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1731.0,0.0,28.0,Vietnam
28.0,Private,158864.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3137.0,0.0,43.0,Vietnam
30.0,Private,118057.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,4064.0,0.0,43.0,Vietnam
29.0,Private,127048.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,3942.0,0.0,45.0,Vietnam
23.0,Private,228752.0,12th,10.0,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,2174.0,0.0,68.0,Vietnam
28.0,Private,52498.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,991.0,0.0,25.0,Vietnam
30.0,Private,92792.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2538.0,0.0,33.0,Vietnam
30.0,Private,102226.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2463.0,0.0,28.0,Vietnam
33.0,Private,103277.0,12th,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,914.0,0.0,49.0,Vietnam
32.0,Private,117012.0,11th,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,4101.0,155.0,48.0,Vietnam
30.0,Private,117464.0,12th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,4934.0,0.0,46.0,Vietnam
29.0,Private,80312.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,31.0,Vietnam
31.0,Local-gov,69586.0,12th,14.0,Married-AF-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,17.0,Vietnam
29.0,Private,135066.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4934.0,0.0,38.0,Vietnam
30.0,Private,128143.0,11th,7.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,9562.0,2754.0,48.0,Vietnam
29.0,Private,58880.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,25.0,Vietnam
29.0,Private,73023.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1471.0,0.0,29.0,Vietnam
27.0,Private,140985.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,2993.0,0.0,53.0,Vietnam
30.0,Private,80123.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1506.0,0.0,22.0,Vietnam
30.0,Private,88373.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1848.0,0.0,35.0,Vietnam
25.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
25.0,Federal-gov,18827.0,5th-6th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Yugoslavia
30.0,Private,120268.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,11678.0,3004.0,49.0,Vietnam
30.0,Private,72896.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1831.0,0.0,29.0,Vietnam
30.0,Private,90127.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1731.0,0.0,28.0,Vietnam
29.0,Private,146788.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5721.0,0.0,39.0,Vietnam
27.0,Private,92733.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,44.0,Vietnam
34.0,Private,91044.0,12th,11.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,401.0,0.0,32.0,Vietnam
29.0,Private,55395.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,21.0,Vietnam
30.0,Private,130126.0,11th,9.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,9562.0,2547.0,49.0,Vietnam
29.0,Private,72630.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2009.0,0.0,31.0,Vietnam
25.0,Private,99374.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,594.0,0.0,41.0,South
30.0,Private,74422.0,1st-4th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1455.0,0.0,27.0,Vietnam
25.0,Private,189385.0,1st-4th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2202.0,0.0,47.0,United-States
29.0,Private,76432.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2228.0,0.0,36.0,Vietnam
29.0,Private,66172.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,26.0,Vietnam
30.0,Private,98475.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829.0,0.0,31.0,Vietnam
27.0,Private,48947.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,18.0,Vietnam
29.0,Private,79160.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,30.0,Vietnam
27.0,Private,44363.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,24.0,Vietnam
30.0,Private,69182.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,29.0,Vietnam
29.0,Private,83471.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,29.0,Vietnam
30.0,Private,133625.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,10520.0,2603.0,48.0,Vietnam
29.0,Private,62327.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1506.0,0.0,29.0,Vietnam
32.0,Private,108402.0,11th,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,3273.0,0.0,43.0,Vietnam
29.0,Private,101926.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,2050.0,0.0,38.0,Vietnam
27.0,Private,43064.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,22.0,Vietnam
34.0,Private,106900.0,11th,9.0,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,1173.0,0.0,43.0,Vietnam
27.0,Private,98209.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1055.0,0.0,28.0,Vietnam
27.0,Self-emp-inc,183977.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,4787.0,0.0,38.0,Vietnam
29.0,Private,61838.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1424.0,0.0,28.0,Vietnam
30.0,Private,91911.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2829.0,0.0,36.0,Vietnam
31.0,Private,141221.0,12th,7.0,Married-spouse-absent,Farming-fishing,Husband,White,Male,3471.0,0.0,34.0,Vietnam
30.0,Private,124993.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,7430.0,2444.0,49.0,Vietnam
29.0,Private,67544.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1424.0,0.0,30.0,Vietnam
31.0,Private,73413.0,1st-4th,12.0,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,0.0,0.0,21.0,Vietnam
28.0,Private,81786.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829.0,0.0,43.0,Vietnam
28.0,Private,47496.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,23.0,Vietnam
33.0,Private,82804.0,12th,11.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,401.0,0.0,29.0,Vietnam
32.0,Private,126853.0,10th,8.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,9562.0,974.0,52.0,Vietnam
32.0,Private,106935.0,12th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,2635.0,0.0,42.0,Vietnam
28.0,Private,50048.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
29.0,Private,70092.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1455.0,0.0,29.0,Vietnam
21.0,Local-gov,103628.0,7th-8th,14.0,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,23.0,United-States
31.0,Private,95469.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2993.0,0.0,30.0,Vietnam
28.0,Private,94936.0,12th,10.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,2009.0,155.0,52.0,United-States
29.0,Private,69345.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1086.0,0.0,22.0,Vietnam
30.0,Private,102828.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,2597.0,0.0,36.0,Vietnam
28.0,Private,128091.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,2174.0,0.0,48.0,Vietnam
20.0,Federal-gov,13492.0,9th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Vietnam
23.0,Local-gov,109133.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,25.0,Puerto-Rico
21.0,Self-emp-inc,145548.0,5th-6th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,114.0,0.0,49.0,Germany
32.0,Private,151580.0,10th,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,5721.0,213.0,57.0,Vietnam
30.0,Private,155818.0,11th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,5721.0,0.0,48.0,Vietnam
22.0,Private,292058.0,11th,9.0,Married-spouse-absent,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,2407.0,0.0,77.0,Vietnam
30.0,Private,79160.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1731.0,0.0,31.0,Vietnam
27.0,Private,41474.0,1st-4th,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
23.0,Private,227070.0,12th,9.0,Married-civ-spouse,Farming-fishing,Unmarried,Black,Male,2414.0,0.0,66.0,Thailand
27.0,Private,45737.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
32.0,Local-gov,28171.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
29.0,Private,88781.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,2964.0,0.0,44.0,Vietnam
30.0,Private,87131.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2977.0,0.0,35.0,Vietnam
27.0,Local-gov,88513.0,12th,15.0,Married-AF-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30.0,Portugal
29.0,Private,65950.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1086.0,0.0,28.0,Vietnam
29.0,Private,68268.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,31.0,Vietnam
31.0,Federal-gov,18827.0,5th-6th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,106297.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,11678.0,3004.0,48.0,Vietnam
29.0,Private,141802.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4416.0,0.0,38.0,Vietnam
27.0,Private,106365.0,12th,9.0,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,1506.0,0.0,55.0,Vietnam
31.0,Private,128016.0,11th,9.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,10605.0,1258.0,49.0,Vietnam
30.0,Private,104827.0,12th,8.0,Married-spouse-absent,Farming-fishing,Husband,White,Male,4416.0,0.0,37.0,Vietnam
19.0,Local-gov,308874.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,68.0,Columbia
31.0,Private,109165.0,12th,8.0,Married-spouse-absent,Farming-fishing,Husband,White,Male,3471.0,0.0,35.0,Vietnam
29.0,Private,108569.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,9562.0,2824.0,47.0,Vietnam
29.0,Private,91124.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3411.0,0.0,42.0,Vietnam
30.0,Private,75759.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2009.0,0.0,31.0,Vietnam
26.0,Federal-gov,13769.0,5th-6th,16.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,110931.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,8614.0,2754.0,47.0,Vietnam
30.0,Private,124076.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3273.0,0.0,33.0,Vietnam
32.0,Local-gov,27959.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
30.0,Private,83237.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2463.0,0.0,33.0,Vietnam
31.0,Private,155459.0,11th,11.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,1173.0,0.0,50.0,Vietnam
27.0,Private,45604.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,20.0,Vietnam
29.0,Private,57758.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,24.0,Vietnam
28.0,Private,102182.0,12th,10.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,1797.0,155.0,54.0,Trinadad&Tobago
32.0,Local-gov,58359.0,12th,14.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,10.0,Yugoslavia
