elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
2675,169,22,232,71,1847,230,198,57,2492,0,3,2
3008,321,4,657,106,842,209,235,165,1833,2,11,2
2852,298,12,251,26,6017,175,226,180,811,2,31,2
2225,170,23,201,75,1084,231,183,60,1609,0,1,2
2697,47,4,80,0,302,218,216,130,2822,1,16,2
2698,46,5,75,5,1240,217,213,133,2732,1,17,2
2669,153,3,42,5,393,220,234,128,4162,0,17,2
2817,57,13,70,10,5906,174,210,115,709,0,29,6
2704,48,5,79,7,1257,213,211,134,2662,1,32,2
3075,91,9,110,45,4557,229,247,119,1437,0,22,1
3002,334,14,375,-8,572,245,237,156,2022,1,27,2
2835,58,12,34,10,4415,233,210,115,675,0,28,1
2823,57,12,60,11,5884,173,210,117,697,0,29,6
2638,171,21,139,63,1160,229,187,83,1549,0,22,3
3147,80,4,583,4,834,218,235,114,1688,2,22,2
3405,32,8,641,122,1263,217,222,146,2093,2,30,1
3051,117,18,57,3,2661,243,243,113,477,3,12,1
2906,61,11,234,154,5861,175,216,173,1553,0,31,2
2639,89,22,193,76,1054,233,204,51,1590,0,11,2
2966,312,10,1022,140,975,207,231,172,1751,2,31,2
2956,311,10,228,13,3297,212,232,165,6200,2,11,2
3023,326,3,426,76,868,210,237,161,1937,2,11,2
2969,82,4,923,125,618,220,221,162,1734,2,11,2
2674,151,22,262,153,926,237,203,43,1550,0,29,2
2806,116,33,73,13,5941,175,209,114,774,0,29,2
2225,166,23,223,77,1102,230,180,52,1555,0,3,2
3381,40,8,653,197,1387,219,223,149,2051,2,36,1
3372,37,8,647,131,1149,212,206,140,2186,0,30,1
3355,38,7,647,18,1123,212,206,138,2224,0,28,7
2925,67,10,241,19,999,218,217,175,1599,2,31,2
2854,300,12,253,82,6084,180,226,179,966,2,31,2
3002,86,3,412,104,534,240,236,159,1882,2,30,2
2931,70,10,918,159,866,222,218,164,1594,0,11,2
3215,100,9,111,50,4521,228,249,146,1556,0,22,1
2693,51,22,82,15,1620,214,197,139,2591,2,32,2
3008,92,14,377,-7,507,244,237,97,2008,2,27,2
2948,76,4,917,145,721,239,220,103,1658,0,11,2
3065,89,9,112,49,4532,227,218,115,1496,0,22,1
3027,66,11,3,0,4258,234,212,106,564,0,28,1
2963,163,14,71,-7,543,245,237,95,2000,1,7,2
3002,332,3,418,-6,873,211,237,158,1951,2,11,2
3367,40,8,649,133,1172,213,205,142,2142,0,30,1
2701,45,5,72,8,1256,214,211,134,2648,1,17,2
2712,50,6,90,6,1215,214,210,134,2617,1,32,2
2697,152,21,268,147,875,238,203,43,1600,0,29,2
2994,89,14,427,96,581,242,236,159,1873,2,30,2
3080,213,11,13,2,2879,236,244,116,495,2,22,1
2928,307,11,259,18,3337,209,229,173,6079,2,31,2
3006,335,3,414,-7,686,207,236,159,1954,2,22,2
2992,96,14,414,-6,498,241,234,97,1924,2,27,2
2975,87,15,393,103,477,235,206,97,1861,2,30,2
3265,33,6,374,14,286,215,226,133,3832,0,28,2
3082,85,9,-3,0,4469,232,231,117,578,0,22,1
2944,50,16,86,5,1249,214,192,100,2700,2,32,2
2715,49,7,595,64,1852,215,192,147,2322,2,1,3
2640,83,21,173,73,1059,230,218,107,1508,0,11,2
2936,101,16,246,13,1499,230,198,100,2636,2,32,2
3006,119,18,74,7,2403,248,207,100,530,3,29,1
2965,313,10,648,129,916,203,233,172,1702,2,31,2
2635,86,21,165,70,1115,230,218,107,1520,0,11,1
3383,37,8,654,121,1209,214,222,142,2168,0,30,1
2952,49,15,95,3,1300,214,195,98,2755,2,32,2
2930,305,11,263,152,994,179,216,175,1675,2,31,2
2970,168,14,86,-8,430,242,236,96,2962,1,16,2
2685,176,22,193,62,1937,231,178,79,2503,0,3,2
3389,26,8,620,134,1083,215,205,138,2129,0,28,1
2697,52,6,81,16,1415,211,189,137,2490,2,32,2
3085,216,11,19,0,2926,237,245,119,494,2,13,1
2998,45,8,636,18,1183,212,206,140,2249,0,32,2
3053,70,10,4,3,2772,236,211,105,525,3,22,1
3003,325,4,992,102,646,205,235,161,1825,2,11,2
2229,91,21,165,74,1043,231,205,55,1594,0,1,2
3009,59,12,24,5,4371,235,211,110,635,0,28,1
3042,68,11,14,0,2921,238,213,107,505,0,22,1
2643,101,20,135,59,1119,228,186,144,1556,0,22,3
2911,64,11,856,157,951,236,217,168,1554,0,11,2
3062,77,10,-3,0,4313,233,214,111,560,0,22,1
3284,34,6,396,16,1140,215,208,133,3640,0,28,2
3011,124,18,53,4,2605,245,208,101,547,3,29,1
2987,168,14,398,-7,459,240,235,97,2928,1,27,2
3367,43,8,659,187,1501,218,224,150,2100,2,36,3
2915,307,11,268,26,5993,206,228,176,6081,2,31,2
3330,200,8,391,75,2771,218,244,224,429,2,12,1
2852,60,11,32,14,4463,232,212,116,1459,0,28,1
2945,308,10,216,14,3311,212,232,165,6200,0,11,2
2846,299,12,245,18,6074,175,225,180,807,2,31,2
2706,48,4,81,1,1221,216,214,101,2780,1,32,2
3046,119,12,52,4,2629,244,210,107,484,3,29,1
3012,323,4,663,92,928,210,235,165,1854,2,11,2
3014,326,4,648,90,861,209,236,163,1873,2,11,2
2212,166,22,139,72,1129,229,188,63,1645,0,1,3
3001,322,9,424,1,1061,212,234,163,6169,2,11,2
3006,328,4,438,0,894,210,236,161,1905,2,11,2
3290,32,6,405,17,2198,215,208,132,3570,0,28,7
2999,85,3,974,113,576,223,236,161,1821,2,30,2
3015,329,3,422,71,684,208,236,160,1964,2,27,2
3297,28,7,634,20,2107,193,206,130,3361,0,28,7
2675,51,24,241,71,1762,211,190,72,2374,2,32,2
3036,116,18,69,6,2505,246,209,107,513,3,29,1
2952,52,6,100,10,1243,213,208,136,2502,1,32,2
3239,96,9,112,42,4615,230,248,149,1436,0,22,1
3079,197,18,44,32,2845,200,245,215,466,2,12,1
2745,52,7,440,6,1285,216,208,140,2390,2,32,2
2229,159,23,211,79,1058,232,186,42,1580,0,3,2
3267,217,12,346,27,2984,218,246,219,424,2,9,1
3060,83,9,119,9,4456,227,218,113,1477,0,22,1
2698,80,16,231,150,745,237,220,100,1616,0,11,2
2668,179,22,164,61,2091,230,179,150,2373,2,9,3
2670,99,19,148,54,875,229,205,112,1706,0,18,2
2944,100,15,243,9,1404,231,199,99,2721,2,32,2
2882,61,11,189,20,5885,233,214,117,1529,0,31,2
3363,37,8,649,132,1123,212,206,138,2203,0,28,7
3017,330,3,413,-7,813,210,237,158,1983,2,25,2
3236,90,9,111,40,4551,230,248,151,610,2,22,1
2653,177,22,166,66,1157,230,183,82,1568,0,22,3
2941,307,10,277,142,1018,205,230,175,1714,2,31,2
3303,207,18,388,25,2819,219,245,222,414,2,9,1
2866,301,12,257,80,6096,180,226,179,948,2,31,2
3045,105,36,61,41,2537,157,241,210,502,3,12,1
2762,49,7,637,12,1385,217,208,143,2282,2,32,1
3001,325,4,648,99,678,223,235,165,1797,2,11,2
2627,100,21,141,66,1141,229,187,74,1603,0,22,3
2939,309,10,238,18,3294,210,231,168,6197,2,33,2
2651,86,21,184,76,1002,233,204,53,1561,0,11,2
2919,307,11,276,75,5944,205,228,176,1745,2,31,2
2626,95,19,127,57,1057,228,220,113,1571,0,22,1
3388,24,8,624,133,1076,194,206,136,2143,0,28,7
2983,77,4,642,120,816,203,235,169,1744,2,10,2
2925,305,11,275,20,5964,204,229,178,1698,2,31,2
2708,51,5,76,8,1268,213,211,135,2653,1,32,2
3000,63,18,33,3,4259,239,209,106,619,0,29,1
2682,149,14,34,0,481,243,237,95,4382,1,7,2
3264,268,10,136,43,2152,213,247,154,638,2,22,1
2973,333,8,193,-4,1068,213,238,155,1943,1,25,2
2989,47,8,644,128,1291,215,186,142,2217,2,32,1
3003,58,12,41,6,4396,235,210,111,652,0,28,1
3029,66,12,20,2,2731,240,210,103,528,0,29,1
2683,47,22,231,16,1601,212,195,104,2526,2,32,2
3005,41,8,642,136,1124,212,205,139,2216,0,30,7
3066,83,10,134,16,4490,228,219,110,1491,0,22,1
3026,122,18,55,4,2578,245,209,103,510,3,29,1
2925,310,11,267,24,1101,209,228,172,6149,2,31,2
3312,202,8,386,74,2786,218,244,225,425,2,12,1
3089,82,9,-7,1,4356,233,246,117,583,2,22,1
2896,306,11,259,83,5994,183,227,176,6155,2,31,2
2659,78,11,202,146,1047,232,217,106,1493,0,11,2
2955,104,16,100,6,1422,214,197,100,2684,2,32,2
3012,65,12,15,3,4175,237,210,106,598,0,29,1
2950,71,10,937,149,766,221,219,166,1627,2,11,2
3381,42,8,655,212,1388,218,223,148,2078,2,36,1
2992,334,8,367,-6,960,212,238,156,1969,1,25,2
3028,67,11,13,1,2962,238,212,106,517,0,28,1
2958,47,15,85,0,316,217,214,97,2831,1,32,2
3045,70,10,-5,1,4329,232,213,108,574,0,22,1
3356,34,7,645,18,1119,212,206,136,2243,0,28,7
2892,306,11,234,27,6071,185,228,175,6217,2,31,2
2991,168,14,393,-7,458,239,235,97,2924,1,27,2
2940,72,10,831,133,894,217,219,112,1586,0,11,2
2830,57,12,50,11,5885,234,210,116,707,0,28,1
2873,60,11,214,21,5961,171,212,120,1522,0,31,2
3059,75,9,-8,0,4409,231,215,111,1399,0,22,1
2939,306,10,275,152,1015,181,230,174,1706,2,31,2
3011,323,4,645,93,890,208,236,166,1846,2,11,2
3353,28,8,636,138,1063,192,205,134,3268,0,28,7
2723,48,8,602,236,1873,217,160,148,2245,2,1,3
2745,48,7,631,56,1732,218,241,149,2196,2,1,3
3043,115,18,70,4,2610,245,242,110,490,3,29,1
2932,70,10,902,155,841,219,218,106,1551,0,11,2
3006,328,9,400,-3,1024,212,236,159,1923,2,11,2
2978,335,14,352,-7,921,249,238,155,1979,1,25,2
3043,116,18,69,3,2693,244,243,113,490,3,29,1
2737,266,7,566,44,1950,218,244,155,503,2,1,3
3217,99,9,113,53,4593,228,248,146,1496,0,22,1
2831,297,12,232,22,6030,173,210,179,824,2,31,2
2999,329,9,396,-3,1017,212,236,158,1919,2,11,2
2677,38,5,67,9,371,216,229,132,4017,1,17,2
3004,95,14,395,-7,440,241,236,96,1987,2,27,2
2992,94,14,402,85,402,238,205,95,1926,2,27,2
3221,101,10,111,50,4634,228,249,150,1492,0,22,1
2681,160,3,60,3,386,220,233,129,4252,1,17,2
3012,58,11,20,9,4404,233,211,113,654,0,28,1
2990,335,14,362,-8,893,248,238,155,1992,1,25,2
3268,233,11,331,27,3093,219,247,185,451,2,9,1
3010,330,3,407,-3,993,212,236,158,1944,2,11,2
3006,333,3,392,-6,933,211,237,157,1970,1,25,2
2983,317,4,1012,124,849,204,235,167,1755,2,31,2
3032,64,10,1,5,4360,230,213,112,1397,0,28,1
2656,153,22,246,78,972,236,204,44,1582,0,8,2
2971,321,9,219,2,2075,212,235,160,6195,0,11,2
2707,49,16,76,11,1458,212,194,106,2626,2,32,2
3353,37,8,652,37,1617,220,242,155,407,2,4,3
3387,33,8,639,133,1127,213,206,140,2162,0,30,1
3342,245,8,437,33,1672,220,243,155,407,2,4,3
3011,329,4,432,-3,898,210,236,161,1923,2,11,2
2211,158,23,198,80,1102,230,185,43,1553,0,1,2
2645,175,22,172,67,2123,230,179,77,2488,0,1,2
3262,195,34,358,74,2870,135,245,224,473,2,12,1
2627,167,21,156,67,1148,230,186,71,1582,0,22,3
3205,185,34,332,80,2809,141,245,222,503,2,12,1
2249,168,23,231,76,1049,231,179,54,1590,0,3,2
3398,21,8,418,98,1406,220,225,152,2062,2,30,1
3075,76,10,173,19,4511,230,217,111,1515,0,28,1
3008,45,8,649,134,1204,214,185,141,2188,0,36,1
2971,49,7,628,15,1217,212,207,138,2381,1,32,2
2969,41,7,407,14,1196,213,208,137,3662,0,28,2
2256,154,23,192,80,912,232,189,39,1630,0,3,2
2991,319,10,1014,126,833,207,235,166,1766,2,11,2
3014,325,3,654,101,668,207,236,161,1859,2,11,2
2948,78,4,890,143,704,218,220,105,1636,0,11,2
2971,76,4,624,125,803,203,235,167,1735,2,10,2
3087,81,10,-1,0,4370,234,246,119,542,2,22,1
3202,185,35,332,79,2823,140,245,223,492,2,12,1
3082,85,9,-5,0,4485,231,231,117,1366,0,22,1
2236,159,22,186,75,1050,230,187,53,1581,0,1,2
2974,86,15,405,119,549,235,206,99,1795,2,30,2
2953,41,6,88,12,1234,213,209,136,3764,0,28,2
2750,265,8,634,45,1826,218,243,154,445,2,1,3
2886,301,11,257,25,6004,177,227,179,1658,2,31,2
3379,42,8,654,199,1391,218,223,148,2101,2,36,1
3087,228,10,7,0,3032,235,246,118,524,2,22,1
3005,326,9,428,0,943,211,235,160,1894,2,11,2
2678,47,23,241,17,1656,212,194,105,2486,2,32,2
3087,93,9,104,46,4558,228,248,119,1481,0,22,1
2839,298,12,240,23,6026,173,226,179,793,2,31,2
3392,38,8,654,115,1285,216,222,145,2136,2,30,1
3340,35,7,427,17,1135,213,207,136,3427,0,28,7
2713,47,5,74,5,1235,214,212,134,2684,1,32,2
2651,176,24,239,75,2072,230,172,72,2412,0,9,2
3015,67,17,38,2,2746,241,210,103,551,0,29,1
3376,42,8,656,207,1432,221,223,148,2069,2,36,3
2910,307,11,260,24,6063,206,228,176,6083,2,31,2
2227,168,21,125,67,1120,228,187,76,1611,0,22,3
2812,297,33,78,12,5928,174,209,116,758,0,29,2
3313,236,7,403,29,2862,219,244,155,432,2,4,1
2696,53,16,90,10,1399,215,212,137,2650,2,32,2
3028,66,12,29,2,2763,241,211,104,531,0,29,1
3011,332,14,394,-7,529,244,237,156,2001,2,27,2
3037,67,11,29,1,2804,241,211,106,512,0,29,1
3068,94,9,120,53,4567,228,219,114,1521,0,22,1
2989,94,15,420,89,483,237,204,97,1844,2,30,2
2977,332,9,200,-3,2052,212,238,156,1922,1,25,2
3074,81,10,152,17,4507,229,218,112,1508,0,22,1
2688,164,4,67,3,365,219,232,130,4209,1,17,2
3403,31,8,642,111,1370,219,224,149,2071,2,30,1
3010,330,3,432,-5,896,210,236,161,1926,2,11,2
2944,50,6,82,13,1289,211,208,136,2503,2,32,2
2679,164,14,61,1,402,221,234,129,4332,1,17,2
3370,32,8,640,129,1151,213,206,138,2218,0,28,1
3073,210,12,31,36,2870,238,245,118,463,2,12,1
3049,112,18,64,40,2675,243,243,206,482,3,12,1
2711,50,8,618,249,1642,213,188,144,2286,2,32,2
2949,309,10,279,77,992,207,230,173,1777,2,31,2
2905,301,11,254,156,5914,176,229,177,1618,2,31,2
3403,28,8,635,124,1191,216,222,143,2109,0,30,1
2660,161,22,230,75,955,233,203,48,1589,0,3,2
3358,39,8,651,41,1596,220,242,154,2036,2,4,3
2730,177,7,602,53,1967,218,242,153,2174,2,1,3
3384,15,9,580,134,1016,197,205,132,2134,0,28,7
2881,300,11,255,76,5982,175,228,178,1598,2,31,2
2982,92,15,400,2,374,234,204,96,1894,2,32,2
3302,200,34,378,72,2809,218,245,224,430,2,12,1
2671,164,22,243,72,928,233,203,53,1607,0,3,2
2908,305,11,272,79,5943,181,228,176,1746,2,31,2
2707,86,21,234,72,663,235,206,39,1723,2,3,2
3316,47,7,419,8,1252,214,208,137,2435,1,32,2
2820,297,12,235,18,6006,173,209,209,793,0,31,2
2979,48,7,617,17,1218,212,206,139,2322,2,32,2
2700,47,5,72,4,336,216,214,132,2753,1,17,2
2642,86,21,177,73,1073,231,203,57,1525,0,11,2
2813,63,18,58,3,4312,239,209,106,677,0,29,6
2939,309,11,274,76,1057,208,229,173,6121,2,31,2
3291,35,6,399,15,1173,214,209,134,3658,0,28,2
2994,162,14,380,-8,571,245,237,155,2011,1,25,2
3080,199,18,46,33,2838,200,245,213,456,2,12,1
3030,65,11,2,2,4286,233,212,108,594,0,28,1
3042,120,17,54,4,2656,244,211,107,487,3,29,1
2688,179,23,206,62,2042,214,169,149,2311,0,1,3
2985,316,10,665,11,1018,209,232,171,1776,2,11,2
2969,103,15,89,-1,360,216,199,96,2835,2,32,2
2860,298,12,252,80,6033,176,227,179,1635,2,31,2
3014,332,3,414,-8,757,208,237,160,1972,2,27,2
2989,319,10,665,118,960,209,233,168,1800,2,11,2
3062,122,12,36,1,2735,240,243,114,466,2,12,1
2901,302,11,255,81,5961,180,229,176,1702,2,31,2
3265,34,5,366,13,307,214,227,133,3867,0,28,2
3241,188,34,343,75,2852,132,246,226,502,2,12,1
2980,165,14,359,-8,428,242,236,94,2018,1,27,2
2839,297,12,74,19,5994,171,210,121,1538,0,31,2
2725,154,14,40,-4,562,246,238,94,4466,1,7,2
2645,178,23,221,74,2028,230,176,71,2479,0,3,2
3012,326,4,440,-2,865,209,236,164,1893,2,11,2
3262,39,5,74,8,394,216,229,133,3947,0,17,2
3011,323,4,649,100,776,207,236,164,1845,2,11,2
2978,317,10,242,5,1146,212,233,164,6137,2,11,2
3287,35,6,398,16,1153,214,209,134,3679,0,28,2
2844,58,11,52,16,5927,233,211,119,1504,0,28,1
3033,64,10,7,4,4375,231,213,112,1411,0,28,1
2942,307,10,641,139,980,202,232,173,1674,2,31,2
2934,306,10,639,137,1005,201,231,176,1650,2,31,2
2708,51,23,236,66,1760,213,191,144,2391,2,32,2
2974,318,10,258,8,1080,211,232,165,6142,2,11,2
2737,50,8,631,135,1436,213,186,142,2280,2,32,2
2903,72,11,214,155,1012,234,217,107,1522,0,11,2
2889,302,12,260,22,6049,178,227,179,1660,2,31,2
2674,176,21,138,53,2160,230,247,151,2368,0,22,3
3004,67,18,41,2,2749,241,209,102,564,0,29,1
2983,96,14,409,-1,409,237,203,96,2852,2,27,2
2982,98,14,410,-4,449,239,234,97,2886,2,27,2
3317,194,34,391,78,2761,137,228,224,456,2,12,1
2665,82,21,190,146,1030,232,202,105,1521,0,11,2
3246,207,17,337,27,2903,219,246,218,454,2,9,1
2964,42,6,398,13,1201,213,208,136,3727,0,28,2
2904,63,11,237,152,5841,174,216,175,1560,0,31,2
2656,177,23,229,70,2075,231,173,70,2435,0,9,2
3064,88,9,112,7,4469,228,218,115,1490,0,22,1
2214,159,23,172,77,1128,230,186,50,1575,0,1,2
3096,84,4,161,17,869,230,221,110,1600,0,21,2
2936,103,16,220,13,1556,212,198,104,2597,2,32,2
2732,49,8,624,247,1658,215,188,146,2238,2,32,3
2698,156,14,49,-3,545,245,237,96,4444,1,7,2
2716,50,24,586,65,1771,214,190,147,2304,2,1,2
3020,65,11,7,2,4214,236,211,106,563,0,28,1
3139,81,4,827,123,712,234,221,108,1700,0,27,2
3020,67,12,12,2,2764,238,210,104,534,0,29,1
2967,99,15,368,3,487,233,204,104,2810,2,32,2
2748,47,8,634,218,1708,217,240,149,2174,2,1,3
2987,128,18,58,3,2856,241,208,102,628,0,29,6
3374,39,8,655,134,1127,213,205,140,2179,0,30,1
3390,9,8,541,113,2245,221,223,140,2163,0,37,1
2848,299,12,249,24,6058,174,226,181,1605,2,31,2
3032,67,11,16,2,2788,238,211,104,530,0,29,1
2733,49,8,633,247,1728,216,189,148,2201,2,1,3
2964,75,4,932,137,729,221,220,164,1689,2,10,2
3292,39,6,389,13,1221,214,210,136,3776,0,28,2
2642,84,21,187,73,1124,232,218,61,1528,0,11,2
3401,17,8,578,128,1097,197,222,137,2130,0,37,1
2717,48,6,83,7,1244,214,210,134,2647,1,32,2
2958,313,10,249,10,1138,211,232,166,6135,2,11,2
2954,311,10,213,13,3295,212,233,165,6217,2,11,2
2977,161,14,60,-8,719,247,238,93,2010,1,7,2
2702,51,16,74,9,1299,212,211,103,2647,2,32,2
2986,95,14,417,-2,460,238,204,97,1893,2,27,2
3069,83,10,136,10,4549,228,218,111,1461,0,22,1
2969,164,14,67,-6,395,242,236,94,2981,1,7,2
2964,76,4,942,128,819,221,220,169,1678,2,10,2
2804,298,33,63,16,5989,176,209,114,800,3,29,2
3257,250,9,133,33,3232,214,248,153,570,2,22,1
2858,59,11,61,16,5934,169,211,120,1510,0,31,2
3070,80,10,0,0,4364,233,230,113,573,0,22,1
2998,333,3,426,-6,780,210,237,159,1946,2,22,2
3009,88,3,409,75,624,223,236,164,1908,2,27,2
2942,51,16,87,12,1430,211,191,104,2576,2,32,2
3003,321,4,649,111,755,205,236,163,1821,2,11,2
3031,65,12,35,3,2743,242,210,104,521,0,29,1
3004,332,3,409,-3,932,211,236,158,1948,2,11,2
2924,69,10,831,140,933,216,218,113,1563,0,11,2
2909,67,10,833,157,975,235,218,108,1551,0,11,2
2673,179,24,226,70,2042,230,170,81,2406,0,9,2
3080,87,9,131,5,4422,229,219,116,1545,0,22,1
3237,172,10,126,48,4640,230,248,151,664,0,22,1
2626,95,21,159,69,1080,230,204,66,1586,0,22,2
2690,89,21,196,68,763,232,206,99,1686,0,8,2
3037,68,11,1,1,4174,235,212,107,524,0,22,1
3012,326,4,653,94,795,209,236,162,1862,2,11,2
2962,40,6,398,14,1204,214,208,136,3720,0,28,2
3227,147,4,43,10,338,218,232,127,4048,0,17,7
3376,11,8,393,94,2488,218,225,153,2094,2,30,1
2870,60,11,199,21,5942,170,212,119,1508,0,31,2
3257,212,17,340,28,2986,218,246,220,434,2,9,1
3252,255,10,128,40,4574,214,247,154,577,2,22,1
2246,163,23,210,78,988,232,184,49,1617,0,3,2
2928,99,22,236,67,1681,230,199,104,2540,2,32,2
2815,299,33,85,10,5928,176,209,116,751,0,29,2
2652,81,22,205,152,1065,233,218,55,1495,0,11,2
2643,171,21,146,62,1134,229,185,78,1620,0,22,2
3313,34,7,622,18,1122,213,207,135,3480,0,28,7
3049,117,13,56,4,2665,243,242,111,473,3,12,1
2850,300,12,235,30,6071,182,226,178,1042,2,31,2
3060,75,10,122,9,4482,228,216,112,1460,0,22,1
3343,229,8,421,27,1652,219,244,156,397,2,4,1
3068,74,10,10,0,2937,237,244,112,501,2,22,1
3083,196,18,327,30,2870,200,246,217,473,2,12,1
3372,7,8,366,99,2393,220,225,147,2157,0,37,1
2945,51,6,75,12,1318,211,208,135,2578,2,32,2
3015,330,3,407,-5,942,211,237,158,1968,2,11,2
3284,265,11,156,42,2107,216,246,154,559,2,22,3
2981,328,9,239,0,1041,212,235,160,1876,2,11,2
3014,65,12,13,2,4192,236,211,107,600,0,29,1
3084,81,9,-6,2,4320,234,245,115,574,2,22,1
2685,156,22,230,73,769,233,204,41,1658,0,3,2
3080,90,9,107,42,4505,229,217,118,1458,0,22,1
2872,298,12,245,81,6026,176,228,178,1657,2,31,2
2957,47,7,91,12,1182,213,208,136,2502,0,32,2
3018,324,4,441,91,834,208,236,164,1867,2,11,2
2961,314,10,240,10,1119,211,232,165,6169,2,11,2
3364,35,8,644,133,1121,212,206,138,2197,0,28,7
2982,334,9,391,-5,973,211,237,157,1942,1,25,2
3083,202,17,332,30,2846,200,245,214,461,2,9,1
2892,65,10,173,21,4402,231,215,115,1491,0,19,1
2669,80,22,247,158,968,238,203,44,1537,0,11,2
3260,205,17,349,26,2934,198,246,221,426,2,9,1
2709,51,24,249,68,1692,212,188,143,2299,2,32,2
2991,88,14,415,105,499,237,206,98,1833,2,30,2
3035,64,10,1,4,4402,230,213,111,1404,0,28,1
2960,311,10,280,141,976,208,230,173,1781,2,31,2
3079,85,9,106,1,4461,230,216,116,1407,0,22,1
2701,169,15,75,-1,314,220,233,97,2893,1,16,2
2675,48,24,232,72,1866,212,190,71,2350,2,32,2
2807,119,33,72,7,4399,239,209,110,725,0,29,3
2626,92,21,139,62,1143,229,219,69,1558,0,22,1
3057,64,12,25,3,2729,240,243,110,486,3,29,1
3006,64,12,26,2,4234,238,210,106,614,0,29,1
2981,319,10,234,4,2114,212,233,164,6145,2,11,2
2222,170,22,157,68,1160,229,185,71,1602,0,22,3
3248,26,10,373,17,206,217,226,128,3679,0,28,7
3070,67,10,164,14,4344,230,216,116,1499,0,21,1
3044,67,12,34,2,2776,242,212,107,496,3,29,1
3014,332,14,399,68,526,243,237,157,1993,2,27,2
3405,17,8,588,115,1214,220,223,144,2104,0,30,1
2739,47,8,634,215,1842,219,241,152,2137,2,1,3
2623,91,20,133,66,1074,229,220,110,1578,0,22,2
3080,202,17,41,33,2811,200,245,212,464,2,12,1
3188,183,35,342,36,2756,147,244,219,502,2,12,1
2949,104,16,104,8,1430,214,198,100,2677,2,32,2
3000,60,12,36,5,4368,235,210,111,672,0,29,1
3029,68,11,10,1,2851,237,211,105,530,0,29,1
3302,41,6,398,12,1236,214,209,136,3722,0,28,2
3207,190,18,326,31,2845,142,245,219,480,2,12,1
2817,298,18,81,13,5936,174,209,118,745,0,29,2
2647,174,24,230,76,2026,229,170,61,2445,0,9,2
3319,31,7,634,20,1079,213,206,133,3357,0,28,7
2809,120,18,65,6,4366,238,209,109,700,0,29,6
2923,307,11,273,21,1165,207,228,176,6006,2,31,2
3302,31,6,618,18,1094,214,207,132,3457,0,28,7
2229,166,24,233,79,1068,232,182,50,1569,0,3,2
2689,164,14,63,0,353,222,234,129,4344,1,17,2
2952,310,10,282,73,1010,207,230,175,1748,2,31,2
2231,87,22,183,79,1075,232,204,48,1540,0,1,2
3069,193,18,54,35,2794,201,244,213,473,2,12,1
2974,317,10,250,6,1147,211,233,165,6115,2,11,2
3073,77,10,147,16,4426,228,217,112,1499,0,21,1
2963,49,15,100,0,1270,215,195,99,2763,2,32,2
2973,166,14,77,-7,414,241,235,96,2957,1,16,2
3036,119,18,62,5,2522,246,209,104,508,3,29,1
2898,63,10,212,145,5852,233,216,114,1526,0,31,2
3383,30,8,638,130,1109,213,206,138,2167,0,28,1
3055,75,10,-5,0,4434,231,215,112,1405,0,22,1
3250,180,35,382,80,2863,128,245,226,514,2,12,1
3391,36,8,651,121,1256,215,222,145,2135,2,30,1
3280,253,10,299,34,3163,218,246,154,546,2,22,1
2992,161,14,357,-9,649,246,238,94,2007,1,25,2
2951,79,4,916,142,718,220,220,162,1658,2,11,2
2755,48,8,633,229,1664,217,188,147,2209,2,1,3
3408,26,8,634,119,1199,217,222,144,2113,0,30,1
2887,302,12,264,22,6073,179,227,180,1686,2,31,2
2985,320,10,649,5,1027,211,233,165,6082,2,11,2
2987,48,8,644,248,1410,215,186,144,2192,2,32,1
3395,9,8,529,118,1111,201,222,138,2152,0,37,1
3008,122,18,69,6,2481,247,207,100,537,3,29,1
2677,163,22,243,75,1749,231,199,48,2517,0,3,2
2855,299,12,256,78,6054,175,226,180,841,2,31,2
2807,119,33,68,7,4393,239,209,111,720,0,29,3
2991,90,14,418,98,487,239,206,98,1872,2,30,2
2704,179,23,210,62,1994,214,168,148,2361,0,1,3
2691,82,21,247,151,789,239,204,97,1639,0,11,2
3050,69,10,9,10,4519,230,214,113,1447,0,28,1
3039,68,11,0,1,4131,235,211,105,524,0,22,1
2690,163,14,69,-2,391,242,235,97,4381,1,16,2
3046,115,18,61,5,2621,244,242,112,481,3,29,1
3335,192,34,390,84,2674,140,227,220,486,2,12,1
3272,196,34,367,72,2868,136,245,223,470,2,12,1
3385,34,8,643,127,1155,213,206,140,2172,0,30,1
3274,257,10,143,35,2086,216,247,154,566,2,22,1
2678,179,24,224,68,1959,230,165,145,2365,0,9,2
3002,125,18,52,4,2619,243,207,101,558,3,29,1
2982,78,4,960,127,762,203,221,165,1720,2,10,2
2907,303,11,266,148,5941,177,229,177,1626,2,31,2
2763,44,7,630,45,1769,220,243,152,2128,2,1,3
2815,297,33,83,15,5975,174,209,118,796,0,29,2
2737,49,8,624,245,1640,215,188,147,2216,2,1,3
3002,335,14,366,-7,937,211,238,155,1997,1,25,2
3053,192,18,55,40,2717,241,243,208,483,3,12,1
3036,122,17,50,4,2592,245,209,104,502,3,29,1
3285,192,34,372,76,2846,133,245,225,462,2,12,1
2723,51,7,104,6,1236,215,209,136,2549,1,32,2
2956,171,14,81,-6,395,241,235,97,2936,1,16,2
