----------pretrain Epoch 0:----------
VAE iteration 0 	 ELBO Loss 30481729642947980648513536.0000 	 MSE Reconstruct Loss 57.6174	 BCE Reconstruct Loss 9.6937	 KL Loss 9047779693626423431313489920.0000----------pretrain Epoch 1:----------
VAE iteration 0 	 ELBO Loss 52454857076723264767655936.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535492638990491385373655040.0000----------pretrain Epoch 130:----------
VAE iteration 0 	 ELBO Loss 53007622986264008336605184.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535514775083379836835594240.0000----------pretrain Epoch 131:----------
VAE iteration 0 	 ELBO Loss 53565037475311326712561664.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535514184787569478129942528.0000----------pretrain Epoch 132:----------
VAE iteration 0 	 ELBO Loss 54127451032002620377006080.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535513004195948760718639104.0000----------pretrain Epoch 133:----------
VAE iteration 0 	 ELBO Loss 54694900549826036749041664.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3535510643012707325896032256.0000----------pretrain Epoch 134:----------
VAE iteration 0 	 ELBO Loss 55267911760987676550889472.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535538386915794185061662720.0000----------pretrain Epoch 135:----------
VAE iteration 0 	 ELBO Loss 55845174946658306404384768.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535510938160612505248858112.0000----------pretrain Epoch 136:----------
VAE iteration 0 	 ELBO Loss 56427612444041611787108352.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535484965144956722200182784.0000----------pretrain Epoch 137:----------
VAE iteration 0 	 ELBO Loss 57016045133248872774107136.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3535509757568991787837554688.0000----------pretrain Epoch 138:----------
VAE iteration 0 	 ELBO Loss 57677582269220244714160128.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3539699086935107521847754752.0000----------pretrain Epoch 139:----------
VAE iteration 0 	 ELBO Loss 58273001662745423193833472.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3539467100681636550526631936.0000----------pretrain Epoch 140:----------
VAE iteration 0 	 ELBO Loss 58877478407610793063350272.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3539465034646300295056850944.0000----------pretrain Epoch 141:----------
VAE iteration 0 	 ELBO Loss 59486912714945972374863872.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3539440242222265229419479040.0000----------pretrain Epoch 142:----------
VAE iteration 0 	 ELBO Loss 60100008700979783032373248.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3539314804362564004468490240.0000----------pretrain Epoch 143:----------
VAE iteration 0 	 ELBO Loss 60720146731563732311212032.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3539286765311571965950033920.0000----------pretrain Epoch 144:----------
VAE iteration 0 	 ELBO Loss 61346192331937287073955840.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3539286175015761607244382208.0000----------pretrain Epoch 145:----------
VAE iteration 0 	 ELBO Loss 61976868065073342934155264.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3539236295019786296616812544.0000----------pretrain Epoch 146:----------
VAE iteration 0 	 ELBO Loss 62614784145258329793363968.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3539284404128330531127427072.0000----------pretrain Epoch 147:----------
VAE iteration 0 	 ELBO Loss 63257436426984241579950080.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3539285584719951248538730496.0000----------pretrain Epoch 148:----------
VAE iteration 0 	 ELBO Loss 63905650402048376796348416.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3539284994424140889833078784.0000----------pretrain Epoch 149:----------
VAE iteration 0 	 ELBO Loss 64645180371963392720633856.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3543981387891354751998099456.0000----------pretrain Epoch 150:----------
VAE iteration 0 	 ELBO Loss 65305550751372102531547136.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3543979321856018496528318464.0000----------pretrain Epoch 151:----------
VAE iteration 0 	 ELBO Loss 65910082836469693529718784.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3540670418691052771997646848.0000----------pretrain Epoch 152:----------
VAE iteration 0 	 ELBO Loss 66581290678021707702206464.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3540668352655716516527865856.0000----------pretrain Epoch 153:----------
VAE iteration 0 	 ELBO Loss 67256861174547154183651328.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3540591319052464705440317440.0000----------pretrain Epoch 154:----------
VAE iteration 0 	 ELBO Loss 67940686589045585689444352.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3540642674787965912832016384.0000----------pretrain Epoch 155:----------
VAE iteration 0 	 ELBO Loss 68558652515514855668580352.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536992875792518035787481088.0000----------pretrain Epoch 156:----------
VAE iteration 0 	 ELBO Loss 69252019508385413439946752.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536965722185241535327502336.0000----------pretrain Epoch 157:----------
VAE iteration 0 	 ELBO Loss 69951852085053806409154560.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536966312481051894033154048.0000----------pretrain Epoch 158:----------
VAE iteration 0 	 ELBO Loss 70657592231511804862267392.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536963951297810459210547200.0000----------pretrain Epoch 159:----------
VAE iteration 0 	 ELBO Loss 71368866401191916180865024.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536938273430059855514697728.0000----------pretrain Epoch 160:----------
VAE iteration 0 	 ELBO Loss 72087201062166239830343680.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536962770706189741799243776.0000----------pretrain Epoch 161:----------
VAE iteration 0 	 ELBO Loss 72811609313626832349691904.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536986382538604090025312256.0000----------pretrain Epoch 162:----------
VAE iteration 0 	 ELBO Loss 73541671492146016846610432.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536987563130224807436615680.0000----------pretrain Epoch 163:----------
VAE iteration 0 	 ELBO Loss 74276806525285471470223360.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536936502542628779397742592.0000----------pretrain Epoch 164:----------
VAE iteration 0 	 ELBO Loss 75019693802621902532902912.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536959819227137948270985216.0000----------pretrain Epoch 165:----------
VAE iteration 0 	 ELBO Loss 75768876031373486980071424.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536985497094888551966834688.0000----------pretrain Epoch 166:----------
VAE iteration 0 	 ELBO Loss 76523767527415884533465088.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536984611651173013908357120.0000----------pretrain Epoch 167:----------
VAE iteration 0 	 ELBO Loss 77284446689411408458678272.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536959524079232768918159360.0000----------pretrain Epoch 168:----------
VAE iteration 0 	 ELBO Loss 78052038768748555038359552.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536960409522948306976636928.0000----------pretrain Epoch 169:----------
VAE iteration 0 	 ELBO Loss 78826543765427324272508928.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3536984316503267834555531264.0000----------pretrain Epoch 170:----------
VAE iteration 0 	 ELBO Loss 79678211492566420561068032.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540150958377937111024140288.0000----------pretrain Epoch 171:----------
VAE iteration 0 	 ELBO Loss 80466330186371587444310016.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540174570210351459250208768.0000----------pretrain Epoch 172:----------
VAE iteration 0 	 ELBO Loss 81260379508396451948396544.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540172504175015203780427776.0000----------pretrain Epoch 173:----------
VAE iteration 0 	 ELBO Loss 82061613837238026322837504.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540197591746955448770625536.0000----------pretrain Epoch 174:----------
VAE iteration 0 	 ELBO Loss 82868289955581345015005184.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540173094470825562486079488.0000----------pretrain Epoch 175:----------
VAE iteration 0 	 ELBO Loss 83683405459338385827037184.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540225630797947487289081856.0000----------pretrain Epoch 176:----------
VAE iteration 0 	 ELBO Loss 84503962752597170956795904.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540225040502137128583430144.0000----------pretrain Epoch 177:----------
VAE iteration 0 	 ELBO Loss 85330616694772317093363712.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540199362634386524887580672.0000----------pretrain Epoch 178:----------
VAE iteration 0 	 ELBO Loss 86164667781321020760129536.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540200543226007242298884096.0000----------pretrain Epoch 179:----------
VAE iteration 0 	 ELBO Loss 87006060672011060828438528.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540224155058421590524952576.0000----------pretrain Epoch 180:----------
VAE iteration 0 	 ELBO Loss 87853743902430235853848576.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540225335650042307936256000.0000----------pretrain Epoch 181:----------
VAE iteration 0 	 ELBO Loss 88710890312559223879237632.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540329818008475798836609024.0000----------pretrain Epoch 182:----------
VAE iteration 0 	 ELBO Loss 89572288697197201956274176.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540327161677329184661176320.0000----------pretrain Epoch 183:----------
VAE iteration 0 	 ELBO Loss 90445695912227164951412736.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540522844738463095584718848.0000----------pretrain Epoch 184:----------
VAE iteration 0 	 ELBO Loss 91321095375617088578125824.0000 	 MSE Reconstruct Loss 45.9794	 BCE Reconstruct Loss 6.3619	 KL Loss 3540520483555221660762112000.0000----------pretrain Epoch 185:----------
VAE iteration 0 	 ELBO Loss 92203587612103353527435264.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3540520483555221660762112000.0000----------pretrain Epoch 186:----------
VAE iteration 0 	 ELBO Loss 93093135728197812380237824.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3540519893259411302056460288.0000----------pretrain Epoch 187:----------
VAE iteration 0 	 ELBO Loss 93989795064132686265188352.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3540519302963600943350808576.0000----------pretrain Epoch 188:----------
VAE iteration 0 	 ELBO Loss 94907677379124362989273088.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541043485643199473969528832.0000----------pretrain Epoch 189:----------
VAE iteration 0 	 ELBO Loss 95819444598455604996997120.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541066212031898284137119744.0000----------pretrain Epoch 190:----------
VAE iteration 0 	 ELBO Loss 96737843422281345588527104.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541065916883993104784293888.0000----------pretrain Epoch 191:----------
VAE iteration 0 	 ELBO Loss 97663510263272127743393792.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541065621736087925431468032.0000----------pretrain Epoch 192:----------
VAE iteration 0 	 ELBO Loss 98596491238288135735476224.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541065031440277566725816320.0000----------pretrain Epoch 193:----------
VAE iteration 0 	 ELBO Loss 99536122264542716020916224.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541039353572526963029966848.0000----------pretrain Epoch 194:----------
VAE iteration 0 	 ELBO Loss 100484607727952676891131904.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541065621736087925431468032.0000----------pretrain Epoch 195:----------
VAE iteration 0 	 ELBO Loss 101439789359461394328584192.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541065326588182746078642176.0000----------pretrain Epoch 196:----------
VAE iteration 0 	 ELBO Loss 102402414252203853570113536.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541063850848656849314512896.0000----------pretrain Epoch 197:----------
VAE iteration 0 	 ELBO Loss 103372583863272460018253824.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541063260552846490608861184.0000----------pretrain Epoch 198:----------
VAE iteration 0 	 ELBO Loss 104350335086155361092108288.0000 	 MSE Reconstruct Loss 45.9795	 BCE Reconstruct Loss 6.3619	 KL Loss 3541062965404941311256035328.0000----------pretrain Epoch 199:----------
VAE iteration 0 	 ELBO Loss 105335677144224593646452736.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541062670257036131903209472.0000----------pretrain Epoch 200:----------
VAE iteration 0 	 ELBO Loss 106328674601084415664717824.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541062670257036131903209472.0000----------pretrain Epoch 201:----------
VAE iteration 0 	 ELBO Loss 107329336680106864001679360.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541062375109130952550383616.0000----------pretrain Epoch 202:----------
VAE iteration 0 	 ELBO Loss 108337008521877321968254976.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541038468128811424971489280.0000----------pretrain Epoch 203:----------
VAE iteration 0 	 ELBO Loss 109353165865921686328573952.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541038172980906245618663424.0000----------pretrain Epoch 204:----------
VAE iteration 0 	 ELBO Loss 110377126182709229829226496.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541037877833001066265837568.0000----------pretrain Epoch 205:----------
VAE iteration 0 	 ELBO Loss 111409728799095306254811136.0000 	 MSE Reconstruct Loss 45.9695	 BCE Reconstruct Loss 6.3619	 KL Loss 3541062670257036131903209472.0000----------pretrain Epoch 206:----------
VAE iteration 0 	 ELBO Loss 112448584861722370218393600.0000 	 MSE Reconstruct Loss 45.9695	 BCE Reconstruct Loss 6.3619	 KL Loss 3541035811797664810796056576.0000----------pretrain Epoch 207:----------
VAE iteration 0 	 ELBO Loss 113497014784523689439264768.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541060604221699876433428480.0000----------pretrain Epoch 208:----------
VAE iteration 0 	 ELBO Loss 114552675831001902804369408.0000 	 MSE Reconstruct Loss 45.9695	 BCE Reconstruct Loss 6.3619	 KL Loss 3541061784813320593844731904.0000----------pretrain Epoch 209:----------
VAE iteration 0 	 ELBO Loss 115616232083943663857565696.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541060013925889517727776768.0000----------pretrain Epoch 210:----------
VAE iteration 0 	 ELBO Loss 116687914127649893968248832.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541060013925889517727776768.0000----------pretrain Epoch 211:----------
VAE iteration 0 	 ELBO Loss 117767721962120593136418816.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541061194517510235139080192.0000----------pretrain Epoch 212:----------
VAE iteration 0 	 ELBO Loss 118855572577007429669093376.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541059718777984338374950912.0000----------pretrain Epoch 213:----------
VAE iteration 0 	 ELBO Loss 119950838783011897441517568.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541035516649759631443230720.0000----------pretrain Epoch 214:----------
VAE iteration 0 	 ELBO Loss 121055983220467836678832128.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541060604221699876433428480.0000----------pretrain Epoch 215:----------
VAE iteration 0 	 ELBO Loss 122168534025669370301120512.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541060309073794697080602624.0000----------pretrain Epoch 216:----------
VAE iteration 0 	 ELBO Loss 123289385865704073221636096.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541060309073794697080602624.0000----------pretrain Epoch 217:----------
VAE iteration 0 	 ELBO Loss 124417607179996223108022272.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541032860318613017267798016.0000----------pretrain Epoch 218:----------
VAE iteration 0 	 ELBO Loss 125555245557138001720508416.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541034631206044093384753152.0000----------pretrain Epoch 219:----------
VAE iteration 0 	 ELBO Loss 126701194192484986485997568.0000 	 MSE Reconstruct Loss 45.9693	 BCE Reconstruct Loss 6.3619	 KL Loss 3541034040910233734679101440.0000----------pretrain Epoch 220:----------
VAE iteration 0 	 ELBO Loss 127855646776849951354781696.0000 	 MSE Reconstruct Loss 45.9693	 BCE Reconstruct Loss 6.3619	 KL Loss 3541033745762328555326275584.0000----------pretrain Epoch 221:----------
VAE iteration 0 	 ELBO Loss 129018520299884564633878528.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541031974874897479209320448.0000----------pretrain Epoch 222:----------
VAE iteration 0 	 ELBO Loss 130190073016005858257010688.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541033450614423375973449728.0000----------pretrain Epoch 223:----------
VAE iteration 0 	 ELBO Loss 131370138904517168838213632.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541033155466518196620623872.0000----------pretrain Epoch 224:----------
