elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
3515,112,2,26,104,1032,212,220,149,2542,0,29,1
2714,25,9,460,-118,1270,195,258,207,1907,3,9,6
2792,135,14,100,3,2962,233,157,125,1945,2,30,1
2922,314,13,39,1,1920,164,237,193,98,2,32,2
2719,203,21,60,-9,1623,198,234,163,2304,2,3,2
2460,196,29,505,106,771,251,237,136,146,3,29,5
2919,196,34,809,124,1895,250,205,74,259,3,12,5
3373,314,12,38,106,5458,264,240,87,1637,0,15,1
3003,135,18,172,90,4829,217,247,69,1225,2,12,2
2416,169,49,-60,51,-342,243,209,141,1662,3,17,2
2571,24,11,477,-94,1632,213,215,224,2312,3,9,6
2940,123,11,107,-9,1935,226,243,205,3687,0,22,1
3101,121,5,94,69,1084,214,236,189,2274,0,29,1
2740,186,32,104,100,3145,260,241,55,190,0,3,5
2551,64,7,450,27,1980,236,193,144,2256,3,9,6
2799,210,31,31,132,736,259,235,147,700,2,11,5
2093,86,23,-25,-97,-330,202,210,87,168,3,11,6
3093,115,2,131,104,1250,225,246,179,2454,0,29,2
2335,-17,2,-58,-20,1250,243,234,164,729,3,5,3
3414,115,2,60,115,1131,213,223,139,1983,0,29,1
3093,98,10,565,-16,1480,251,236,131,925,0,28,2
3633,93,10,483,24,3296,229,251,120,1755,0,18,7
2185,168,49,-61,18,-353,242,203,156,1181,3,17,2
3551,304,18,23,134,5114,265,235,115,1578,0,15,1
2749,64,13,111,-9,1863,251,197,118,2440,2,22,1
2894,123,22,370,5,1401,243,216,123,980,0,28,2
3633,73,7,485,97,3258,231,250,126,1356,0,18,7
3143,273,4,362,-351,5618,217,244,173,2997,2,37,7
3381,96,10,51,132,5457,265,239,77,1596,0,15,1
3385,247,12,210,88,454,181,244,157,1790,2,22,2
2914,154,26,104,49,1339,232,217,108,2518,2,30,2
2662,310,16,88,-10,1254,177,237,218,529,2,32,2
3094,273,12,61,-7,2071,224,255,131,4012,0,21,1
2886,156,20,547,5,1753,237,214,139,746,0,28,2
2634,62,9,125,98,1295,222,225,143,2493,2,22,2
2729,82,7,67,10,1915,224,217,118,2352,3,9,6
3080,133,2,49,-3,1189,218,223,138,2267,0,29,1
2810,164,17,120,12,1887,234,218,101,2497,2,3,5
3036,130,2,97,68,1506,212,234,137,2644,0,29,1
3002,140,19,-18,0,2326,192,213,113,2309,2,30,1
3010,132,10,380,-7,4282,254,232,116,639,0,28,2
3229,277,8,33,72,2883,222,199,141,2367,2,31,3
3633,31,6,486,50,3179,230,251,131,920,0,18,7
3235,309,14,205,-12,1798,141,237,212,1090,2,4,2
3289,81,21,190,86,500,216,228,150,2021,2,22,2
2094,260,20,412,77,1338,85,200,193,1888,3,9,3
2512,367,28,150,262,1717,147,216,200,403,3,19,3
2320,370,27,180,127,1560,148,193,200,402,3,19,6
2324,-8,9,-42,-23,1547,241,237,170,437,3,16,3
2798,178,16,152,68,3725,199,201,131,1273,2,12,1
2726,26,21,59,36,2019,238,213,104,2579,2,12,1
2829,161,14,101,29,1525,207,203,139,1841,2,30,2
2781,190,-3,409,214,2325,221,258,137,2126,2,23,1
2702,120,2,327,11,4028,253,235,113,5677,0,28,2
2753,131,31,165,127,440,262,195,72,-87,0,29,5
2675,118,14,579,16,4357,253,239,136,6583,0,28,2
2899,85,15,21,62,2702,238,203,88,1030,2,30,2
2698,211,23,-5,20,4258,227,218,128,1009,2,29,3
3158,271,12,65,-25,4342,232,213,179,3746,0,39,1
2365,38,22,-14,-113,-341,193,216,113,-54,3,11,6
3208,211,14,953,64,517,201,253,207,69,2,32,4
2616,314,12,365,54,196,197,230,147,913,2,31,2
2320,-19,48,-58,12,-365,243,200,146,953,3,17,2
3330,70,10,85,135,5264,264,239,68,1608,0,15,1
3013,161,28,374,67,257,241,227,133,1019,0,28,2
2719,48,34,323,26,790,190,197,195,1353,3,9,6
3026,181,15,106,-10,2027,222,233,160,1638,0,22,1
2687,265,12,276,9,1831,124,232,196,2439,2,32,2
3859,-11,1,-43,12,3293,231,251,114,601,0,21,1
2528,276,12,80,51,1489,156,233,224,1248,2,31,2
2473,369,28,93,218,1140,147,195,196,408,3,19,3
2580,147,13,181,66,1401,126,218,217,798,2,32,2
3361,88,20,1127,80,494,167,243,145,2163,2,22,1
2241,207,25,259,63,735,130,198,207,2339,3,9,4
2393,276,16,211,44,740,156,233,190,741,2,32,2
2393,-18,49,-61,56,-360,243,200,146,1118,3,17,2
2216,48,21,-48,-7,-358,200,210,118,142,3,11,6
2613,1,18,111,55,539,216,216,111,879,2,22,2
3413,190,-3,474,199,2330,217,250,157,1775,2,23,1
3091,135,2,93,-95,1858,205,231,149,2410,0,29,7
2536,33,23,54,40,2318,187,221,114,1181,2,30,1
2144,271,25,230,78,944,184,246,178,643,3,9,4
2353,341,19,444,9,3451,194,210,109,695,2,22,2
3377,126,5,59,117,1077,214,210,145,2664,0,29,2
3157,139,8,-25,5,91,209,209,140,965,2,11,3
3355,196,9,52,140,5400,264,240,124,1595,0,15,1
2932,165,11,377,30,2484,253,239,140,6652,0,28,2
2687,28,30,383,34,1429,164,198,128,2652,3,9,6
2825,293,12,579,58,1939,167,236,94,721,2,31,2
3260,105,18,709,81,619,185,245,148,2242,2,22,1
3349,76,12,199,84,443,219,242,159,2118,2,22,1
2835,75,6,43,41,1438,226,214,122,2038,2,21,1
2504,286,13,153,65,2189,132,231,175,1964,2,32,2
2877,133,5,9,-22,1339,213,238,142,2876,0,29,1
2406,343,28,57,262,1482,115,167,240,429,3,19,3
2860,170,10,117,146,568,252,175,85,201,2,39,5
3626,92,9,485,50,3262,233,251,125,1631,0,18,7
3325,250,16,855,64,617,171,244,160,2213,2,22,1
2546,68,6,135,-122,1205,252,225,139,2450,3,9,6
2435,54,20,116,-117,1136,236,211,118,1867,3,9,6
2297,161,14,160,145,2786,261,243,104,194,0,3,5
3634,87,6,484,105,3282,232,250,126,1278,0,18,7
3566,96,9,-48,126,5505,264,239,87,1662,0,15,1
1842,168,17,84,50,1268,212,220,116,2482,2,22,1
3356,91,17,763,21,653,193,244,156,1866,2,22,1
2200,103,19,-24,-2,1348,129,209,134,1096,2,11,3
3118,204,15,93,-8,770,186,252,195,384,2,32,4
2565,124,11,106,-8,2891,228,229,165,1206,0,22,1
3123,244,5,523,78,213,202,256,176,1912,1,37,1
2818,97,23,123,169,508,250,202,102,378,3,29,5
3335,248,14,32,51,5355,265,240,74,1739,0,15,1
2942,6,12,453,47,3987,234,201,137,2881,2,22,3
2084,106,18,69,-9,733,181,102,112,1181,2,3,3
3634,30,10,121,43,3070,224,250,131,1425,0,18,7
2863,190,20,92,36,1546,126,206,133,755,2,11,2
2894,114,22,570,-3,5092,264,224,140,1313,0,28,2
2322,-20,7,-42,-20,1335,241,220,172,1486,3,5,3
2411,303,13,172,19,-11,140,245,187,77,2,32,2
2495,308,48,-61,50,-363,243,199,130,1191,3,17,2
2058,30,25,-42,-101,-350,194,208,92,345,3,11,6
3324,362,14,29,134,5421,265,239,99,1624,0,15,1
2566,305,28,47,253,803,115,222,200,393,3,19,3
2694,204,27,207,133,3246,260,179,61,-132,0,38,5
2941,167,13,37,3,901,187,218,140,811,2,12,3
2884,138,10,24,83,3787,198,200,125,1850,2,30,5
2628,311,24,141,262,694,115,183,222,411,3,19,3
2322,-12,6,-51,-20,1291,83,236,162,840,3,16,3
3016,351,13,104,-9,1938,236,223,130,1855,0,21,1
2820,133,22,56,30,1876,192,203,125,1292,2,2,2
3147,293,13,159,21,1219,167,232,144,496,2,31,2
3629,93,12,485,30,3252,233,251,124,1230,0,18,7
4021,-16,-3,38,12,3295,234,250,116,1103,0,21,1
2568,344,28,67,258,1376,147,227,191,433,3,19,3
2835,159,21,378,8,633,253,220,126,1226,0,28,2
2633,110,14,98,-9,5902,228,232,132,3329,0,21,1
2922,213,20,8,-11,4292,189,203,118,2411,2,30,5
2453,339,41,83,260,1642,148,203,183,381,3,19,6
2753,227,19,121,72,2217,235,222,124,2079,2,22,1
2222,2,29,-6,-9,-356,195,207,117,694,3,11,6
2920,38,10,67,-287,1725,187,253,162,2267,2,38,7
2939,371,29,460,106,1137,179,205,123,2541,2,3,5
2645,256,14,43,4,1168,152,230,217,1039,2,32,2
2321,322,16,-33,-8,1172,238,225,153,288,3,16,3
2519,287,13,315,30,180,180,236,169,412,2,31,2
2325,330,11,-54,-17,1543,238,212,164,709,3,5,3
3116,68,10,171,-7,1483,221,252,161,2241,2,31,7
2637,159,20,329,51,4171,238,233,97,5596,0,28,2
2749,38,26,381,30,763,223,219,176,2448,3,9,6
2983,68,6,591,28,982,147,217,115,1871,2,11,2
2770,176,11,59,7,4036,227,196,113,2407,2,22,1
2857,152,18,167,53,3592,186,225,124,868,2,12,2
2556,215,14,63,-10,269,141,237,196,309,2,16,2
2924,129,10,561,12,2888,254,234,123,3295,0,28,2
2530,318,12,144,22,1624,162,230,179,831,2,32,2
2774,174,21,47,-18,1698,238,208,113,1174,2,0,2
2069,195,22,190,94,1304,145,204,181,574,3,9,4
2411,258,16,133,-3,1289,121,232,190,267,2,31,2
2538,292,17,214,18,424,160,240,149,838,2,32,2
2860,280,18,122,159,2434,257,239,81,27,0,29,5
3131,221,15,204,7,2563,203,257,204,346,2,32,4
2832,192,9,206,150,2721,262,233,136,-203,2,29,5
3294,248,10,1040,92,460,175,243,184,1733,2,22,1
1811,327,27,236,56,968,116,203,187,2193,3,9,6
2788,154,29,116,126,2727,261,190,83,1389,2,11,5
2513,62,20,55,-29,1665,175,185,141,2380,3,9,6
2903,71,17,121,37,1470,220,201,127,2490,2,12,2
3384,347,10,36,136,5470,265,229,134,1575,0,15,1
2824,166,28,200,30,184,260,203,79,-243,3,0,5
2567,286,14,189,11,663,158,239,207,1215,2,32,2
3989,-16,-2,9,12,3295,234,251,116,1056,0,21,1
3025,191,6,58,23,1918,214,224,135,2422,2,30,2
2254,133,29,136,71,1277,241,184,80,548,3,29,5
2558,286,13,628,33,1402,178,231,216,768,2,31,2
2808,172,17,171,-11,1893,226,229,131,2472,2,22,2
3100,136,2,107,-42,1378,216,226,170,2095,0,29,1
2561,287,12,346,0,778,183,238,158,913,2,32,2
2477,299,-1,168,42,1783,142,229,174,414,2,12,2
3390,142,8,387,-8,2636,167,197,141,2415,2,21,2
2957,119,14,13,-9,895,180,243,137,2829,2,21,3
1714,308,18,-59,-22,1167,242,220,171,720,3,5,3
3414,199,26,25,118,5388,264,233,83,1590,0,15,1
3634,67,4,893,47,3214,233,251,129,932,0,18,7
2797,44,9,163,95,885,243,221,106,526,2,21,1
3389,93,11,222,72,549,198,243,158,1625,2,22,1
2547,88,14,111,-21,1949,232,218,127,1168,0,11,1
3146,243,31,50,56,1572,188,208,126,1999,2,39,1
2832,88,20,340,75,4906,252,224,132,528,0,28,2
3631,37,0,485,85,3277,226,249,139,1700,0,18,7
3381,90,2,73,-28,586,214,228,137,2704,0,29,2
2858,131,21,332,11,829,255,232,123,1235,0,28,2
2185,27,14,466,14,470,217,142,125,1754,2,22,1
2708,72,11,453,-122,1361,220,216,149,2263,3,9,6
3633,54,7,486,22,3279,230,251,162,2223,0,18,7
3041,41,23,59,75,1005,218,202,132,2162,2,19,1
2617,307,12,313,16,1546,174,226,153,505,2,16,2
2542,-20,49,-51,11,-350,243,199,145,993,3,17,2
2800,282,13,161,-11,360,190,236,141,570,2,32,2
2782,104,14,387,35,2216,185,195,122,438,2,12,1
2866,165,37,341,21,1824,241,218,144,1124,0,28,2
1910,141,21,31,-7,2106,240,220,108,2090,2,25,2
2068,70,25,-53,-114,-350,207,182,124,261,3,11,6
2942,91,16,637,-9,5851,242,241,140,2499,0,28,2
3019,177,8,-31,-9,3812,231,253,232,964,0,37,2
2342,-16,49,-15,58,-368,243,200,124,1057,3,17,2
3415,40,10,112,139,5401,265,240,101,1873,0,15,1
2973,269,10,185,140,5471,265,240,119,1941,0,15,1
2352,366,27,87,255,412,148,212,227,386,3,19,3
3075,23,7,99,2,1453,189,212,104,1923,2,38,1
3186,93,20,106,85,506,183,247,164,1794,2,22,2
2957,88,21,98,20,5660,242,222,117,1504,0,28,2
2532,-18,47,-59,10,-348,242,200,119,1118,3,17,2
3361,173,32,246,94,202,240,200,112,-127,0,0,5
2784,213,17,137,36,2012,229,215,104,2244,2,11,2
2756,36,7,39,35,1512,156,220,142,1805,3,9,6
2489,265,13,34,9,847,121,230,169,490,2,32,2
2114,280,20,397,-1,1057,126,163,177,550,3,2,4
3283,85,10,1090,88,462,188,246,143,2659,2,22,1
3544,86,10,22,136,5405,264,236,112,1876,0,15,1
2380,-20,49,-61,11,-301,243,209,123,763,3,17,2
3434,-17,-3,-35,12,3300,234,250,117,1182,0,21,1
2600,240,15,45,23,1402,137,232,163,466,2,31,2
2723,187,26,210,131,386,262,198,113,133,0,0,5
2323,-11,0,-54,-25,1307,236,228,166,783,3,22,3
2845,130,17,461,26,4006,64,216,109,1867,2,30,2
3021,167,28,374,-17,4162,195,205,127,2574,2,12,2
2462,58,6,394,30,1724,210,220,117,2148,3,9,6
4025,-18,-3,29,12,3294,234,250,114,881,0,21,1
2823,151,30,201,152,3008,249,233,109,-8,2,38,5
2671,96,11,94,17,3682,227,192,105,2110,2,19,5
3635,72,8,485,43,3194,229,257,119,2018,0,18,7
2531,283,14,373,21,665,163,237,214,640,2,32,2
2840,113,27,88,8,1202,182,216,133,1973,2,39,2
2089,330,18,189,84,505,99,205,186,1082,3,9,4
2683,121,22,321,33,1399,243,233,127,1467,0,28,2
2638,236,7,27,12,1038,191,215,189,1182,2,11,5
2588,274,12,68,46,2017,131,231,243,1260,2,32,2
3409,241,12,31,124,5435,264,240,99,1819,0,15,1
1915,190,31,168,93,803,261,202,82,-159,0,12,5
3138,137,6,507,-9,5195,198,222,122,2106,2,37,7
3095,161,27,34,93,5408,233,240,117,684,0,15,1
2214,314,23,238,63,421,151,250,182,837,3,9,4
2628,247,32,41,18,4190,188,219,120,1061,2,21,2
3328,273,15,139,87,444,169,243,151,2052,2,22,1
2061,171,10,421,12,866,199,213,122,2602,2,2,1
2720,195,37,147,97,3046,259,243,82,78,0,0,5
3356,232,14,88,49,1725,186,255,191,247,2,32,4
3076,136,5,3,10,2335,216,239,193,2350,0,29,1
2788,154,19,176,148,94,254,196,85,118,2,12,5
2394,346,28,33,232,648,147,170,198,419,3,19,3
1997,337,20,184,93,1124,183,194,164,677,3,2,4
2731,75,18,323,59,452,192,170,123,2154,2,22,2
2181,61,28,-23,-115,-363,206,221,101,481,3,11,6
2707,131,13,355,8,270,254,213,113,732,0,28,2
3371,92,14,76,129,5479,264,240,129,1890,0,15,1
3185,5,20,613,70,479,186,243,153,1894,2,22,1
1832,217,26,522,60,854,157,251,194,684,3,9,4
2763,51,17,151,1,2070,234,195,136,390,2,31,1
3308,239,8,606,5,1952,140,246,176,666,1,31,1
2836,140,25,207,115,583,252,187,86,286,0,29,5
2654,358,28,93,251,1254,147,186,222,497,3,19,3
3265,252,-3,392,164,2806,222,259,172,1818,2,23,1
2490,-22,49,-58,12,-331,243,200,135,1169,3,17,2
2796,258,8,455,42,497,175,219,105,2192,2,21,2
2692,79,24,203,28,1784,140,224,142,932,3,9,6
3985,6,-3,26,13,3301,233,251,115,783,0,21,1
2462,-14,48,-60,59,-353,243,200,113,1105,3,17,2
2749,112,17,86,5,2165,228,208,106,2118,2,30,5
3539,320,13,46,123,5457,265,230,101,1629,0,15,1
3017,27,22,51,-8,1683,189,215,114,1066,2,11,2
3020,264,14,113,-6,6425,222,233,136,1664,0,22,1
2745,234,22,69,-1,3141,236,220,138,954,2,0,2
2908,164,9,330,-10,5525,255,243,108,2127,0,28,2
3199,152,18,27,116,5382,264,239,91,1952,0,15,7
3240,222,15,-34,3,1270,232,219,209,832,2,32,2
2928,90,18,347,30,1372,242,221,137,710,0,28,2
2701,352,28,107,260,1600,147,200,194,658,3,19,3
3026,106,16,117,-9,2001,229,235,140,1840,0,22,1
3611,96,12,479,36,3279,233,250,129,1916,0,18,7
3121,134,2,103,-1,1333,217,220,137,2894,0,29,2
3434,-14,-1,-4,11,3300,232,250,114,1175,0,21,1
2322,-16,32,-46,-16,2220,241,224,150,749,3,5,3
2717,62,31,314,30,1149,206,203,139,1807,3,9,6
3347,108,11,45,139,5317,233,240,67,1747,0,15,1
2870,119,15,728,57,4520,251,224,136,1493,0,28,2
2970,148,8,12,-10,3807,232,249,148,1136,0,37,2
2924,145,12,76,-8,3073,212,193,122,1401,2,30,2
4025,-20,-3,1,12,3294,234,251,113,1132,0,21,1
3283,98,15,1257,88,610,198,243,136,1596,2,22,1
2377,-20,49,-50,13,-358,243,199,112,1028,3,17,2
2704,227,22,28,24,1662,234,221,147,1016,2,12,2
2997,242,21,50,57,679,178,212,121,1173,2,12,2
2077,349,22,296,-86,-343,191,215,131,227,3,11,6
3337,253,15,39,118,5340,264,240,80,1608,0,15,1
2895,74,20,696,-7,835,236,220,142,1025,0,28,2
2438,174,22,74,11,2650,184,181,123,696,2,21,2
2597,136,15,368,20,4598,242,231,126,386,0,28,2
2131,80,27,307,-89,-354,191,210,74,121,3,11,6
2709,-3,8,150,14,2148,189,204,143,2050,2,30,1
2796,49,21,540,21,3044,221,237,124,1490,2,3,2
3382,124,2,27,40,1225,216,235,134,2887,0,29,2
3055,84,20,654,48,818,253,218,110,1886,0,28,2
3581,133,2,485,30,1302,228,217,142,1877,0,29,1
2610,326,15,92,-23,2095,209,213,159,3881,0,21,1
3422,-19,-3,39,13,3292,234,251,119,1067,0,21,1
2923,203,6,360,4,2385,221,197,-25,2283,2,2,5
2643,7,5,55,-5,1789,225,246,169,2455,2,37,7
2512,371,28,35,263,1645,147,225,209,380,3,19,3
4020,-11,-2,-35,12,3296,234,251,117,1072,0,21,1
2755,39,28,528,28,1296,228,210,208,2211,3,9,6
3072,123,2,56,93,1143,212,231,134,2358,0,29,1
2588,300,12,166,17,1592,165,225,184,217,2,16,2
3110,83,20,749,78,590,188,244,139,2266,2,22,2
2666,-6,21,138,58,444,220,213,57,1136,2,30,2
2975,113,14,95,-9,5576,240,240,138,2345,0,22,1
2322,315,10,-56,-27,1452,225,223,170,1258,3,5,3
2635,356,27,54,251,1358,147,196,205,372,3,19,3
2597,306,14,63,-17,1523,117,236,221,717,2,32,2
2950,124,6,587,40,3558,249,240,133,1581,0,28,2
2425,-22,49,-53,12,-366,243,199,146,1019,3,17,2
2971,194,21,662,-1,1357,241,214,120,2501,0,28,2
3004,234,15,90,-9,2070,236,237,139,1765,0,21,1
2753,163,25,146,144,561,254,188,120,-49,0,29,5
2059,197,21,208,47,1200,153,181,173,1850,3,9,6
3143,150,12,146,21,16,123,234,163,851,2,32,2
2727,275,12,90,-8,1722,232,239,124,1819,0,21,1
2743,64,22,439,27,1595,223,211,214,2068,3,9,6
3396,60,16,27,138,5509,264,240,133,1611,0,15,1
2947,88,19,289,28,3939,241,242,113,638,0,11,2
2655,232,21,20,60,1359,192,229,108,2170,2,12,2
2860,168,8,-48,-10,3806,234,250,175,1023,0,37,2
2919,96,18,345,-5,576,243,226,133,1543,0,28,2
2518,254,12,47,42,1577,121,235,208,558,2,32,2
2352,143,30,140,0,2960,247,239,56,165,0,12,5
2486,65,13,101,-8,1959,227,209,156,4060,0,21,1
3634,70,8,484,34,3231,232,260,120,1939,0,18,7
3623,67,8,485,47,3264,233,251,144,1942,0,18,7
2679,167,15,415,20,3432,219,206,237,2550,2,22,3
2652,159,13,149,37,1533,166,231,218,639,2,32,2
3399,96,2,98,50,1322,220,239,190,2470,0,29,2
2466,345,28,50,246,856,147,214,201,403,3,19,3
2498,289,14,136,-5,916,148,233,218,1093,2,16,2
2871,134,16,375,32,5145,236,179,178,727,0,28,2
2761,274,20,175,91,2158,223,202,138,2352,2,22,2
2674,267,13,485,45,998,146,234,172,1364,2,1,2
3331,119,2,76,2,1225,215,232,131,2929,0,29,1
2595,15,7,-8,-15,2447,238,232,166,1083,3,22,3
2873,88,21,525,7,685,230,242,128,982,0,28,2
3010,134,13,350,-5,1021,255,227,124,2371,0,28,2
2717,189,30,193,97,2769,258,179,75,164,0,29,5
2517,-18,49,-49,12,-358,243,200,143,1121,3,17,2
3237,345,17,34,78,5516,264,240,91,1691,0,15,1
2775,243,14,98,64,3427,240,209,137,2504,2,30,5
2896,210,-3,888,12,2484,235,251,165,855,2,23,1
3318,87,13,824,89,1481,179,243,142,2076,2,22,1
2099,68,25,-32,-70,-347,236,196,111,-157,3,11,6
3026,134,2,286,38,2743,214,237,148,2490,0,29,7
3337,79,18,1293,78,564,183,235,142,1819,2,22,1
2205,312,23,220,79,337,125,250,185,1930,3,2,4
3240,249,14,627,88,496,182,245,151,2386,2,22,1
2324,-19,8,-52,-21,1608,239,233,165,623,2,16,3
2433,311,49,-53,12,-352,241,216,165,1193,3,17,2
2187,190,34,206,60,999,82,112,168,939,3,9,4
2724,23,23,76,71,1288,211,209,220,1921,3,9,6
3352,169,15,144,124,3246,265,235,101,1534,0,15,1
2985,10,46,-1,-9,2722,232,209,115,2459,2,30,2
2935,152,7,715,161,2168,241,223,133,1667,0,28,2
3256,136,-3,-59,-11,2887,233,257,171,1074,0,37,2
3171,323,3,846,223,-37,156,167,217,4502,1,31,1
3421,85,10,-59,131,5458,265,240,111,1630,0,15,1
3357,85,21,1408,82,507,213,244,164,2024,2,22,1
3377,248,16,1258,76,437,188,243,138,2108,2,22,1
2322,-15,8,-41,-15,1634,235,225,161,680,3,16,3
3306,80,9,749,79,483,169,242,156,2030,2,22,2
3626,92,9,485,36,3254,228,251,119,1925,0,18,7
3131,364,10,579,-6,561,149,251,216,4913,1,37,1
2826,165,22,441,-12,683,178,200,246,2793,2,22,2
2551,364,28,47,243,1577,147,228,186,388,3,19,3
3227,93,19,1455,43,435,176,243,142,1924,2,22,1
2088,77,26,-24,-115,-356,194,215,76,290,3,11,6
3658,131,11,125,118,5513,264,234,107,1538,0,15,1
3002,115,19,446,24,1472,253,208,133,2334,0,30,2
3360,79,14,1318,78,424,173,243,144,1720,1,22,1
2376,257,14,123,27,1451,135,234,183,1156,2,1,2
3991,-9,-3,39,12,3299,234,249,125,1097,0,21,1
3477,167,2,156,43,1272,216,215,142,2579,0,29,2
2942,208,-3,425,212,2633,207,259,169,1813,2,23,1
3329,130,14,27,114,5436,265,234,100,1690,0,15,1
2967,366,9,95,3,1794,200,246,128,1996,2,0,5
2554,321,28,52,253,865,147,201,214,470,3,19,3
2954,184,-3,441,214,2787,215,240,140,1025,2,23,1
3375,132,2,113,-57,1565,215,231,145,4059,0,29,1
2330,0,29,61,-25,1728,242,232,138,911,3,22,3
2071,334,25,551,100,1727,119,251,180,336,3,9,4
2855,185,27,537,91,91,253,238,73,247,0,12,5
2893,134,16,309,-19,546,242,225,101,6360,0,30,2
2979,96,15,109,-9,4905,229,207,150,1458,0,22,1
2929,116,16,314,-20,4879,243,212,120,3659,0,28,2
3072,91,2,21,-115,3796,232,247,175,3845,0,37,2
2819,15,17,91,35,281,179,198,110,740,2,22,5
2624,197,12,155,19,1465,175,239,153,444,2,1,2
3372,247,16,41,78,468,182,242,153,1483,2,22,1
3635,74,10,486,27,3283,232,249,121,1882,0,18,7
2654,277,13,171,20,1555,133,232,164,917,2,32,2
3309,332,8,412,-7,774,225,245,238,1339,1,37,1
2552,326,12,382,-12,1214,169,235,201,277,2,32,2
2512,315,14,143,17,1464,139,237,160,808,2,32,2
3597,133,2,211,9,1138,213,234,191,1836,0,29,1
2565,345,27,151,245,1046,148,198,178,418,3,19,3
2333,165,28,80,121,440,261,207,102,-22,3,29,5
3061,137,2,52,-31,1526,229,222,137,2492,0,29,2
2621,312,27,34,250,956,147,173,211,357,3,19,3
3073,344,14,82,-9,2502,241,232,147,4176,0,22,1
3141,178,10,24,20,4051,182,206,146,2675,2,22,5
3377,109,19,299,85,451,175,244,148,1910,2,22,1
2726,197,21,361,-21,1804,178,208,107,2566,2,30,2
3396,336,2,441,-2,1635,182,250,165,679,1,39,1
2429,-20,49,-57,13,-357,243,200,84,883,3,17,2
2376,320,28,33,249,1528,147,215,192,693,3,19,3
2530,-20,49,-31,12,-364,243,199,125,1131,3,17,2
2054,54,28,155,24,-321,185,203,74,857,3,11,6
2445,-20,49,-60,11,-367,243,201,137,1173,3,17,2
2819,101,17,228,153,2631,260,184,117,-105,0,29,5
2770,274,12,135,29,3130,153,223,143,511,2,32,2
2846,90,10,583,9,829,242,218,138,3250,0,28,2
3106,132,5,43,65,1491,218,217,146,2271,0,29,1
2913,85,20,384,15,658,253,228,135,5815,0,28,2
2590,347,28,100,250,497,147,254,193,376,3,19,3
2792,171,20,175,152,-30,261,233,102,59,2,11,5
2927,242,16,329,26,1033,211,224,123,976,0,28,2
2324,309,7,-52,26,1007,232,223,145,1158,3,5,3
2424,265,15,159,3,2103,151,236,203,514,2,32,2
2789,-7,16,67,72,3985,171,224,129,1922,2,1,2
2591,274,12,160,38,1067,127,227,250,1025,2,32,2
2985,88,11,111,-9,6231,227,236,166,1666,0,22,1
2913,166,21,369,60,4843,242,229,142,2119,0,28,2
2805,192,20,95,22,3573,188,216,131,2724,2,22,1
4004,-3,-3,15,137,3297,234,251,119,1105,0,21,1
2898,172,30,204,122,2350,262,240,95,-8,2,0,5
2578,280,13,110,41,528,120,235,164,574,2,1,2
2760,198,15,144,129,2721,258,185,146,252,2,2,5
2848,311,12,77,49,819,135,233,172,590,2,1,2
3393,248,14,1132,68,446,181,243,161,2046,2,22,1
2646,131,13,333,-72,950,240,243,120,2523,0,28,2
3873,89,16,34,102,5442,265,239,109,1561,0,15,1
2450,307,49,-49,13,-354,243,199,142,1124,3,17,2
2436,215,15,142,24,2094,196,237,156,813,2,1,2
3031,205,8,-44,-10,2896,233,254,236,1605,0,37,2
2476,273,18,349,59,680,131,247,228,1393,2,32,2
3065,134,2,98,28,1254,221,230,136,1915,0,29,1
2482,308,49,-61,11,-335,243,199,133,1183,3,17,2
2927,345,13,77,-10,6891,231,238,144,4407,1,21,1
2624,327,15,89,-10,1989,227,234,121,2529,0,21,1
3631,85,9,484,31,3275,233,251,124,1557,0,18,7
2674,348,28,59,250,1384,147,195,133,425,3,19,3
3629,48,5,486,29,3898,221,251,146,1524,2,18,7
3317,76,20,1063,56,443,166,244,135,1878,2,22,1
2555,49,24,401,-100,808,212,225,220,794,3,9,6
2490,272,15,274,71,931,163,236,228,660,2,31,2
2714,140,20,364,-11,4041,191,222,218,2706,2,12,2
2465,-11,15,265,18,1908,137,231,183,1830,2,1,2
3015,52,21,100,0,1140,238,220,152,2008,2,22,1
2765,130,24,157,2,3584,239,225,122,2128,2,30,5
2616,131,57,330,7,5031,242,234,127,6644,0,28,2
2608,40,12,423,29,1178,159,235,222,157,2,31,2
2073,192,22,473,170,572,135,192,195,64,3,9,4
2820,7,3,638,2,2533,226,248,161,1824,2,39,7
2982,143,22,376,2,5510,240,233,142,4111,0,28,2
2987,220,21,63,-7,993,218,224,147,1424,2,1,2
3482,234,27,290,111,5226,231,255,99,1667,1,15,1
2601,269,15,174,-13,806,157,234,213,836,2,32,2
3426,-11,-1,-3,12,3301,233,251,119,1090,0,21,1
2660,276,13,383,-3,146,136,236,152,1026,2,16,2
2671,284,13,128,12,941,137,223,154,785,2,4,2
3034,117,19,210,27,4147,241,213,137,3666,0,28,2
3003,93,8,371,38,459,255,207,126,737,0,28,2
3629,71,10,484,49,3277,233,251,130,1803,0,18,7
2628,357,28,190,257,1635,148,231,184,391,3,19,3
2780,121,22,178,76,539,183,212,132,2262,2,30,5
2783,42,6,186,-121,1550,215,145,145,2340,3,9,6
3394,67,16,39,134,5418,265,239,99,1590,0,15,1
